sp500,DGS10
0.0074491957,-0.04767591
-0.014803001,0.020507842
-0.0017723833,-0.039915327
-0.0030921064,0.007591795
0.0011150268,-0.03745438
0.00094978366,0.026404038
0.0064320276,0.032825034
0.0022300684,-0.14957239
-0.0019375641,-0.037910473
0.00084553036,-0.018671706
0.004918185,0.034882914
0.005949286,-0.019794159
-0.00972643,0.07169763
0.0021408233,0.028960364
-0.0050131064,-0.017271392
-0.008071015,-0.07845421
-0.006514658,-0.060032025
0.011027712,0.24850571
0.017168297,0.032494847
-0.004915371,-0.08323603
-0.003944453,0.01871025
-0.0070097074,0.037261304
-0.0055150976,0.027977232
-0.013339626,0.01078187
0.00010747806,0.013642845
-0.006166109,-0.011644825
-0.005253963,0.016138898
-0.0011140939,-0.09789703
0.005896516,0.098450944
0.014827089,0.10270696
0.0066844113,-0.020602286
-0.009966897,-0.012311992
-0.0060863323,-0.030549375
-0.008588407,-0.013455588
0.010295926,-0.006269049
0.0105273705,0.055087607
0.017016968,-0.13244049
-0.008691292,0.03242114
0.0021293522,-0.09250379
0.011123283,0.049584623
0.00075933395,0.074163966
0.002192186,0.04344036
0.0052659335,-0.028372286
0.006815309,0.011425929
-0.006672784,-0.034754533
0.0041258065,0.03726596
-0.0022953767,0.0004594946
0.0031814596,0.0073900586
-0.007701196,-0.03659774
-0.009199323,-0.12909324
-0.018455947,0.012434163
0.011631431,0.04179902
-0.0095165605,0.04936152
0.0066852327,-0.026763037
-0.0043395394,-0.060417667
-0.012221686,-0.036331575
0.010896333,0.046494294
-0.011537587,0.017212454
0.007793568,-0.023691146
-0.003315049,-0.013167306
0.004148877,0.07194345
0.014429458,-0.007241426
0.006111497,0.03703114
0.007651938,0.043262314
-0.0084867785,0.022540392
-0.002244348,0.0254025
-0.0010871958,-0.01186523
0.009246162,0.009937059
-0.005303452,-0.0809897
0.0035621976,0.0709316
0.006752167,-0.006408333
-0.009485137,0.0024152217
-0.02762489,-0.14827253
-0.017139412,0.02042141
0.0032626237,-0.0271428
-0.0041339356,0.049492486
0.011958566,0.0054967515
-0.0067545795,-0.0032985795
0.013386448,-0.027941018
0.0021896446,0.044214215
0.01677893,0.032444693
0.0036737702,0.007943746
0.0076240674,0.14798845
0.004844879,0.020469606
-0.0037052042,-0.054331824
-0.0050259456,0.033606973
0.0037926445,0.029366804
-0.0025303627,0.0022943341
-0.012429175,-0.02150548
-0.010306843,-0.026299013
0.0006068954,0.017026579
-0.005080688,-0.05962202
0.0044813156,-0.045212023
0.008210451,-0.02866669
0.008860614,0.1398259
0.0058715534,-0.11644802
-0.0095598735,-0.063998885
0.0022328822,-0.008112605
-0.005724407,-0.020468574
-0.008762157,0.0070676
-0.0063798474,0.013519561
0.002066378,0.035973992
-0.0076581547,0.0044805533
-0.001102007,0.06072681
-0.011233772,-0.03963567
-0.0014364952,-0.007999544
-0.0006517789,-0.012863368
0.0016959992,0.03536764
-0.007062559,0.009829531
-0.0023644723,0.04535374
-0.0019001522,0.0010297904
-0.0028010972,-0.017676791
0.0025958014,-0.039892968
0.0011552784,-0.029467389
0.0071612215,0.028100848
6.5439264e-05,0.0056687817
1.0628952e-05,0.016300904
0.010836473,-0.02996025
-0.000105237355,0.01716618
0.0022473289,-0.032806348
-0.00406376,-0.0035687303
0.012975113,0.018054709
-0.00023545107,0.061839607
-0.0044062105,0.015992677
-0.0014475925,0.0006539889
-0.0055216383,-0.034220643
-0.010522074,-0.029937813
-0.016818685,-0.01577001
-0.004856583,0.00220473
-0.0003712396,0.014045958
0.0075040013,-0.0023441494
-0.0075863954,-0.024910677
-0.005496837,-0.022817634
0.01092363,0.026158033
0.0029922612,0.04495852
0.0033529378,-0.021010818
0.0026040147,-0.0072658607
-0.0001686262,-0.01098064
0.00058453396,0.035501447
-0.0029093544,-0.016692145
0.0079004215,-0.032123167
0.00018103071,-0.008125707
-0.004306231,0.027271142
-0.004110274,-0.00078579574
0.0032415912,0.009421991
0.0016378826,-0.0047288854
-0.001617862,0.007551509
-0.0027535055,0.034897793
-0.0018247265,-0.010350969
-0.0016036123,-0.0054163677
-0.0049270773,-0.00064031786
-0.004987958,-0.039135247
-0.0041926187,-0.009161267
-0.009571621,-0.029692205
0.001735995,0.002462747
0.0002125536,0.0015338851
3.554311e-05,-0.0059066643
0.0059524914,-0.0024667652
-0.008300014,0.0166469
0.014463863,0.032854047
0.0037223587,0.008271799
-0.0015926632,-0.040221255
0.004376659,0.077240296
0.011129418,0.0063225096
0.0018800923,0.03715378
0.00037363468,0.0044808756
-0.008507735,-0.022619748
0.001020262,-0.085990876
-0.0033596035,0.16204925
0.013859382,0.06327021
0.006940201,0.011223554
0.0017520484,-0.009466616
-0.0004389445,0.023043824
0.005394527,-0.009432242
0.0065898607,0.102114774
-0.010072427,0.017144375
-0.009370744,0.029413931
-0.0020715082,0.053707067
-0.0002461156,0.07014995
0.00857179,0.059936333
0.00044420382,0.20208226
0.003590869,-0.014463534
0.0058881994,-0.030169161
0.0065097427,0.032368254
-0.002828808,0.042812247
-0.002050482,-0.07257959
-0.0018978755,-0.05991088
0.0101340925,0.02774197
0.0019046143,0.011404683
-0.0048709866,0.07086421
-0.004869637,0.075648524
-0.01032591,0.051545214
-0.0071284315,-0.036415298
-0.0017772228,-0.04879059
0.012037028,0.03535624
-0.003018349,0.017546853
-0.0056660734,-0.022432925
-0.009257382,0.0671985
0.0018560832,0.054960445
-0.0002907497,-0.09666677
-0.0019695333,0.032789923
-0.0038690714,-0.013408832
0.0009509453,0.064052746
0.0017847465,-0.027900599
0.014990021,-0.031339407
0.015075255,0.0066906866
0.0012769387,0.022622826
-0.0033201627,0.03809751
0.0019691382,-0.12278758
-0.00074143556,0.052850142
-0.006982344,0.080349475
0.006080942,0.012668648
0.01432284,0.038280755
-0.00090107694,-0.054967728
-0.008137161,-0.017125055
-0.002435044,0.11729633
0.006133473,-0.00093036034
0.004963577,-0.009595092
0.004967967,0.04768258
0.00037427704,0.0025233324
0.007262299,-0.016619438
2.8491952e-05,-0.038767368
-0.014043752,0.060181502
-0.0050407043,0.03762334
0.012153088,0.02172077
-0.008877356,0.0684507
-0.0023574657,0.038572095
0.0012621323,0.055965673
-0.0035399916,-0.024501096
0.0077029746,0.046330024
0.00042747596,-0.039801795
0.0009992323,-0.088098355
0.0035905966,-0.053181905
0.009504251,0.02157463
-0.008124007,0.006577693
0.0003385793,0.002070998
0.005234776,-0.018024035
0.0018607888,-0.05676082
0.0029047737,0.0025702987
-0.0025247533,-0.0056426814
0.0074237427,-0.026867287
-0.0052682976,-0.08706779
0.011223733,-0.03857921
0.00509507,0.011886872
0.004286335,0.043264024
0.015160652,0.035805076
0.010104006,-0.09825495
0.006198027,0.022216996
0.0054262774,-0.06440072
0.0011549796,-0.0008714871
-0.0066243503,-0.007157879
0.0077732597,-0.012888235
0.0037425384,-0.047360923
-0.0060417764,0.01386793
0.004720726,-0.023022123
0.007167087,-0.0064997375
0.008940196,-0.017784998
0.00381102,-0.034907937
0.01007066,0.04777741
0.0046082996,0.024754375
0.0028028253,-0.0061631887
0.005098978,0.04039754
-0.0018956767,-0.0078086182
0.0083077345,0.008629795
0.0010617117,-0.03107297
-0.0034533187,0.013992303
-0.0004313147,0.02680857
-0.0010643944,0.01886161
0.0058755055,0.050159127
0.00427021,-0.027807781
0.0090004895,0.06063958
-0.008649821,-0.0150037585
0.00079660496,0.0089181075
-0.0056128837,-0.021390356
-0.0049072243,-0.030477082
-0.008898843,0.026842402
0.00073114655,-0.029835425
0.003105107,-0.03954447
-0.006365045,0.07290025
0.0010789473,0.07511656
-0.0036602353,0.025328504
-0.0030610089,0.045444958
-0.007310926,0.028644716
-0.007919669,0.21556853
-0.0103927,-0.058005907
0.0012081144,-0.02193529
-0.017954743,0.007869543
0.0044469447,-0.012211802
-0.001417116,-0.02877017
0.0003015144,-0.011447247
0.009331819,-0.036989413
-0.010844069,-0.027519114
0.0054131206,-0.04901708
-0.00043794664,-0.10763166
-0.0026722918,-0.14617212
1.5839818e-05,-0.034610957
-0.004380239,0.007981859
0.011293376,0.098676376
0.00782254,0.079671755
-0.0057019554,-0.0607589
0.0064117014,-0.024917603
0.0013386852,0.016581055
0.00014415127,-0.009506341
0.017640783,-0.02503884
-0.0033826658,-0.070231
0.000264053,-0.00913871
0.0015527811,-0.039956
0.00036257156,-0.018993273
-0.008357618,0.012812057
-0.0008328694,-0.020745216
0.010650361,-0.013807555
0.0037043155,0.028226959
-0.0041935584,-0.051161967
0.00783979,-0.022280373
-0.010847838,-0.03229821
-0.01634645,-0.04286584
-0.010073815,-0.007226086
-0.0025923955,0.026274562
0.002842624,0.00114133
0.004430325,0.025439596
0.0002677918,-0.0080663925
0.0138926,-0.031597313
-0.0068568736,0.074624725
-0.003108902,0.009605426
-0.0019834554,-0.14120127
0.004403457,0.025147166
0.005429316,0.07540617
0.006979178,-0.02678183
0.0049478104,-0.011794899
0.0035490706,-0.054902174
-0.0064135664,0.04120283
0.0062224693,0.05728451
-0.0035885642,-0.0021233258
0.0058290376,0.020573204
0.007368627,0.0057206224
-0.002917788,0.007832017
0.0048855073,0.0019280672
-0.0053724796,0.028362842
0.009952148,0.070506975
0.0014639627,0.03625152
0.0025920442,0.101671435
-0.00792261,0.018280916
-0.017440327,0.093779296
0.0032706866,0.11672956
-0.004270523,0.06381679
5.2122283e-05,-0.07943068
-0.004155902,-0.08649744
-0.0021925773,-0.028571894
0.008213426,0.03717499
0.004038395,0.04432435
0.016660055,0.007862259
-0.0066060554,0.006419385
-0.00078824145,0.019372525
0.016666695,-0.01126112
-0.001402426,0.045373153
-0.003798618,0.05188274
-0.0036582148,0.09001303
-0.0071020992,-0.02223264
-0.009389664,0.05089907
-0.006762232,0.060948987
-0.0057717403,0.04922032
0.010814215,-0.09894692
0.008598899,-0.09600312
0.02146548,-0.062225793
0.012682364,-0.028705878
-0.0041548596,-0.033453897
0.0044259853,-0.0607411
0.001319229,0.025948854
0.0035681562,-0.007226473
0.014478665,0.0006351418
0.0029487922,-0.0060254186
0.0018999511,0.056719296
0.0031184938,0.016189206
0.0015401832,-0.052076604
0.013755414,0.07396674
0.0009032338,0.047534768
0.009639684,0.15829645
0.0043402323,-0.07040036
0.0056149606,0.03309929
0.0073095937,-0.11503825
-0.009304456,-0.045989178
0.0059952927,-0.0629037
-0.005697198,-0.020366779
0.0133419195,-0.04975951
0.006772574,0.09204344
0.010332556,-0.012729503
0.0048720846,0.06480792
0.0008689969,0.0035729592
0.004940023,-0.0034687824
0.005047963,0.018029405
-0.001306915,0.03903455
-0.0024669166,0.0725421
-0.010360688,-0.043686286
0.00029094098,0.08918522
-0.008605175,-0.0037785633
0.004905842,0.013375367
0.019486671,-0.017494667
0.016901169,-0.05592028
-0.006231731,0.08868192
-0.0062666,0.04029162
0.008859505,-0.02772582
0.008367687,0.0059409374
0.005201378,-0.00016949006
0.015038445,0.053810574
0.08004925,0.1697473
-0.013898701,0.038056973
-0.04278548,-0.11176048
0.02441718,0.053042218
0.07583149,0.16143653
0.042118702,0.082150064
0.057695,0.11122081
-0.08513188,0.041723847
0.055915687,0.009654291
-0.104612395,0.22289008
-0.030563565,0.035031196
0.025566798,-0.10331339
0.009077696,-0.06734621
0.027361594,-0.06946661
-0.02123015,0.27583545
-0.08669854,0.14202507
-0.0012396793,-0.05232132
-0.04027095,-0.19582185
0.06416616,-0.12451875
-0.0026926165,0.036802527
0.008917199,-0.06454153
-0.008141492,-0.06025114
0.035562485,0.058001
-0.016723555,-0.09509496
0.015775371,-0.06478272
-0.021558966,-0.0019212717
0.0029743859,0.026080377
0.031346545,0.021322329
0.011661792,-0.052763645
-0.0002898371,0.12322319
0.004510905,0.1835891
-0.012932534,0.051168397
-0.033391126,-0.020399986
-0.009001491,0.0907229
-0.05585152,0.19352561
-0.013079777,0.0271433
0.015687041,-0.05367295
0.011045903,0.022520283
-0.02073837,0.05962862
0.021758743,-0.06284922
0.03738547,-0.17997842
-0.0114625925,-0.18420051
0.024030913,-0.03061457
0.013707288,0.045442626
-0.024802934,0.047834873
0.02608177,-0.07404707
-0.009730626,-0.08608615
0.002939735,0.07153969
0.013562967,-0.15998976
0.0010900702,0.012832248
-0.005584604,0.022523867
-0.0017221587,-0.07842064
-1.425785e-05,-0.13463242
0.0011330739,-0.027189987
0.004428627,0.01286981
0.0014684349,0.036535125
-0.022887854,-0.008123984
-0.010139367,0.027980613
0.04636339,-0.037600674
0.038629826,-0.11819877
0.02988305,-0.054323915
0.008409093,0.17078538
0.011234868,0.030904008
0.021755334,-0.01634084
0.016009178,0.12850073
-0.017155364,0.09184069
0.018557576,0.018824313
-0.006899416,0.08257644
-0.0019104024,-0.0798915
-0.005070105,0.0059725093
-0.025804462,0.06332971
0.0119010955,0.04938175
-0.012477085,-0.09540455
0.025847653,-0.14514604
-0.0059676105,0.1909843
-0.028529037,0.053342972
-0.0212571,0.096628934
0.007129618,0.042446334
-0.012157625,0.1026316
-0.0021587291,0.050892968
0.001691038,0.09557582
-0.011464277,0.13836417
0.017000932,-0.039222974
0.02192377,-0.07923599
0.018839492,-0.10248916
0.020406462,-0.0016298465
0.003196874,0.008266574
0.004385398,-0.038627263
-0.0067152074,-0.0052190367
0.006114564,-0.009456025
-0.011287587,-0.0038219579
0.0066473424,0.037613075
-0.002878836,-0.0154551575
0.023172852,0.026413538
0.016660446,-0.03644954
0.0023204507,-0.052043267
0.007085436,0.082161635
0.01210352,-0.034619085
0.0006705546,0.02357176
-0.016442722,0.0153624285
0.008041911,-0.096283995
0.025857018,-0.036572114
-0.014997305,-0.027538858
0.009799031,-0.019266099
-0.017548133,0.013952465
-0.0106342165,0.076233216
0.008757666,0.008762614
0.0039090593,-0.021989306
0.020983465,0.06888018
-0.0036589485,-0.0047102887
0.002407758,-0.010657255
-0.00911804,0.048064686
-0.009546743,0.04882909
-0.0043972144,-0.01270412
-0.0026288317,0.035407294
0.0024273857,0.026929
0.0067842705,0.07772248
-0.00089385937,-0.0063393437
0.006508701,0.07323068
0.001438914,-0.049268026
0.02255249,-0.11950467
-0.01767065,-0.016106565
-0.0063572805,0.022082947
-0.00925591,0.014618452
0.009850228,0.001238151
-0.026632572,0.059110496
-0.0053988164,0.05522813
-0.0014367338,0.022450078
-0.00047641096,-0.06079122
0.005976,0.04145917
-0.005322342,-0.06735604
0.022237198,-0.10605131
-0.0052440343,-0.031135628
0.0017095424,-0.03885033
0.013187729,-0.13531302
0.007454588,0.014948351
-0.019545186,0.04411208
0.0017563899,0.12565973
-0.016018638,-0.011846737
0.019117177,-0.0046846285
-0.011241294,0.06927255
-0.0004069886,0.09759417
0.014615162,-0.069778144
0.015486671,-0.07743062
0.010468549,-0.021393256
-0.0047942614,0.019565962
0.016144449,-0.032983474
0.0057644323,0.026860688
0.004261746,0.04507813
-0.0005097429,-0.16105756
0.009275071,0.0054523926
-4.5870038e-05,0.040556878
-0.0020612928,-0.038472433
-0.011327254,0.13773625
-0.0024695313,-0.00030925198
-0.0016011964,-0.07382202
-0.0063857837,0.020836893
-0.0031508002,-0.05609869
0.01204547,-0.15818764
0.010899703,-0.11852874
-0.022455916,0.0795679
-0.02145616,-0.02810857
0.0065581133,-0.002526707
0.0033059386,0.027446669
-0.009954726,-0.014862693
0.009968083,0.14545849
-0.022850178,0.101108834
0.00623809,0.03209907
-0.006290484,0.04741587
0.011342002,-0.029920315
0.0023121738,0.023570979
-0.00023472263,0.052125517
0.0096757375,0.023975449
-0.006007251,0.0054884376
0.01099582,-0.060088146
0.021164062,0.010616115
-0.0018736752,0.010612905
0.008221673,0.038088605
0.0009903458,0.003556151
-0.0055669025,0.23526436
-0.00625638,-0.0021398491
-0.0054292358,-0.014095631
0.0038622445,0.0016121968
0.0047799125,-0.2464656
0.003562487,0.02066654
-0.004869448,-0.03709985
0.0061862795,0.12971944
-0.00060436607,-0.07233045
0.012964126,-0.15739925
0.0010273368,-0.0034645605
-0.007936448,0.054640554
-0.013175678,0.010067523
0.001258103,0.0107450355
0.002414,0.01947109
0.006712543,0.010024824
-0.0003527975,-0.019861694
-0.0046127257,0.08526383
-0.006303251,0.068673424
0.0017505477,-0.05649573
0.005246452,-0.020402046
-0.01059684,-0.040810306
-0.012110137,0.008205921
0.0009090795,-0.06215105
0.0019491995,-0.043098137
0.0013421203,0.007552903
0.0012600324,-0.023417184
0.004607407,-0.05429516
0.011353383,-0.021762487
-0.008862572,0.033511702
-0.023068598,0.075049825
-0.01081502,0.054089267
-0.0050131967,-0.04496777
0.0038138642,-0.022885669
-0.009546521,-0.0014706245
0.009741634,-0.031570386
-0.0052155484,-0.010221903
0.006027942,-0.0058938004
-0.0063440725,0.05032089
0.0040508043,0.01547499
0.0060361642,-0.007722393
0.0006582674,0.0104665905
-0.011353499,-0.00038755097
-0.0026222323,-0.0066185123
0.0064078285,0.078809455
-0.0053781737,0.007553627
0.013825454,-0.0013801455
0.012312468,-0.024638984
0.010151075,-0.025724767
-0.0002714091,0.03428783
-0.010178266,0.05204932
-0.0101201255,0.0460554
-0.004642668,-0.014262995
-0.0021056759,0.023344293
0.009458385,-0.09282099
0.009100541,0.039497193
0.0020065007,-0.03264907
0.013838027,-0.4726803
0.010735372,-0.2152991
0.00618494,-0.3397972
0.008622842,0.09297646
-0.0022260896,0.030821547
-0.0024962956,0.116741404
0.0018213859,-0.1404658
0.004494551,0.123357646
-0.00949797,0.0973249
-0.0077778064,-0.019128438
-0.0057147034,0.12890442
-0.004639909,0.027170591
0.008450953,-0.026248746
0.011645594,0.070209116
0.0009993343,0.1440975
0.0055741128,0.004014537
0.011274716,0.030168213
0.0083728405,-0.03580703
0.014317475,0.05265735
-0.015667966,-0.081757955
0.0047108326,0.1740013
-0.030101214,0.11728936
0.0008320707,-0.042323563
0.012396565,-0.010403757
0.0017512739,0.012585249
0.012993611,0.19932997
-0.01627557,0.08592679
0.0060444633,-0.106295794
0.020694347,-0.12912154
0.00017917802,-0.021011772
-0.00033309613,-0.016651882
-0.004827911,-0.05429571
0.0014224616,-0.050159276
-0.005715696,0.032625254
-0.0010830883,0.037073564
-0.0027969214,-0.08047524
0.0005715792,0.07584598
-0.00042920638,-0.022966499
0.00826533,0.06308078
0.004348654,0.04194063
-0.0071296324,0.12133174
-0.008164333,-0.041257396
0.011815525,-0.044535883
0.0020255363,0.07515771
0.0047999355,0.05613433
-0.0025471034,0.013040578
-0.00228768,0.099335216
0.00016453618,-0.08868325
0.00970977,-0.08023912
0.002847053,0.023578892
-0.006172173,0.013765025
0.010445325,-0.001306583
-0.004799921,0.029619016
0.0021546925,0.0043376046
0.006409864,-0.044551685
0.01269842,-0.019803815
-0.009686764,-0.07248811
0.010409122,-0.1206276
0.0061875116,-0.01792089
-0.0044474755,-0.0542513
-0.0013994377,-0.033667065
-0.003300396,-0.044508997
-0.0059973802,-0.036004115
0.010159286,0.056352034
0.00022155495,0.007259494
-0.00080791063,-0.026161803
-0.001270013,0.06631472
0.0013869628,0.015801944
0.0028479253,-0.060872987
-0.00018240989,0.03882215
-0.0076919217,0.063294165
-0.006405922,-0.023647211
-0.012375187,-0.06745649
-0.008993344,-0.0052223494
0.009964049,-0.028260063
-0.00067031244,-0.055330984
0.0073083267,0.038441677
0.0044032214,-0.008471556
0.01723685,-0.025562394
-0.0065704836,0.071744725
-0.01393187,-0.0016800865
0.0070552602,0.044062268
-0.007434531,0.08812308
-0.005699812,0.06495008
-0.0086054895,0.07289871
0.008475218,0.01932285
-0.003758909,-0.03167255
0.0031153634,0.045042746
-0.021396752,0.032570407
0.0041551506,0.022651378
-0.011492862,0.0092096515
0.006640171,0.035486113
-0.02382319,0.06707742
-0.016116787,-0.0032380084
-0.005864159,0.070094444
-0.011617103,0.03300056
-0.012844523,0.058532342
-0.0076841842,-0.06877571
0.011619116,-0.11229802
0.014751554,-0.0894774
-0.009813806,-0.14054191
0.02033398,-0.1657801
-0.0008771405,0.0040394925
-0.0005463249,0.10286681
0.0060149585,0.031591352
0.0003736333,-0.011863619
-5.411837e-05,-0.08209393
0.010990748,0.05379231
-0.0010260821,-0.005389843
-0.004167887,0.2768435
-0.01260607,0.13528372
-0.01632713,0.0317868
0.003977767,-0.008050829
-0.0051744897,0.023169996
-0.013834855,0.0008116269
0.009524981,-0.022949101
-0.00483551,0.0851748
-0.00092990627,0.020436004
0.012260394,0.03175258
0.004238926,0.023649024
0.012284057,-0.13726975
-0.002582638,-0.02700635
-0.0051650554,-0.1375254
0.017043555,-0.058818158
0.0018561464,0.039519183
-0.0005694012,-0.032032803
-0.012085136,-0.18014908
-0.0033575501,-0.08129629
-0.004324676,0.0695526
-0.011719626,-0.067052364
0.005445613,0.043870375
-0.009777224,0.01438449
0.0035889952,0.020472255
-0.0012582581,-0.045464844
0.008718151,0.025647527
-0.012610771,-0.06357074
0.01739569,-0.017235072
-0.009595967,-0.14831464
-0.0038766528,0.07770834
-0.016827736,0.13154656
-0.01556967,-0.07311596
0.01592967,-0.14454485
0.008407924,-0.007982281
0.0041358494,-0.0065118945
-0.0111408755,0.013086094
0.0013116916,0.07697294
-0.01224363,0.04181143
-0.010777689,0.033564452
-0.0015742687,-0.054972652
0.020860534,-0.100621685
0.009576035,-0.023254145
0.0051929327,0.08384267
0.0017381466,0.082732715
0.010212559,0.018230667
2.1406333e-05,-0.08899365
0.0048349267,0.44875526
-0.009435609,-0.017026884
0.01851828,-0.0262986
0.0022140506,0.18322672
-0.014584,0.05068299
0.005386455,0.06841454
0.0038098055,0.020988092
0.007964992,0.33222765
-0.009841712,0.12941723
-0.006458503,-0.02253529
0.00739012,-0.20314415
0.012173887,0.045770627
-0.00309642,-0.11278589
0.0030897376,0.029305672
-0.0041761077,0.29661894
-0.012906428,0.021090876
0.018603139,-0.070183985
0.012319152,-0.05086007
-0.007826444,0.057855375
-0.013823589,0.007040365
-0.0013538636,0.15975179
-0.030726567,0.009400155
0.017519606,-0.0942994
-0.009537723,0.06272711
-9.529537e-05,0.016743446
0.0039579268,-0.031769007
0.009900492,-0.42086592
0.037933573,-0.0640042
-0.012714824,-0.038429976
0.006585121,-0.09830921
0.002760163,-0.179819
0.0017111667,-0.022676777
-0.005181234,0.11553459
0.0030839115,0.2897072
-0.015117572,-0.046465024
0.015072403,0.034030903
-0.015662238,0.110743456
-0.0035277493,0.13078028
-0.003111842,-0.14271641
0.025838055,-0.13293572
-0.010042414,0.122952424
-0.0018103463,-0.082230926
0.011571565,-0.1082731
-0.005483674,0.0072099334
-0.0068864897,-0.023132857
0.0006850173,-0.05785262
-0.0054689334,-0.08770276
0.010992558,0.005117029
-0.00902164,-0.08722178
0.0028697902,-0.07496046
0.0025566597,0.023258256
-0.006167325,0.018183716
0.0029947096,-0.10992378
0.010687144,-0.16412398
0.009338248,-0.040548284
-0.0073260507,0.017597795
-0.0020737601,0.14816347
-0.0085615,0.039660286
0.01590345,-0.017725134
0.007070366,-0.025228003
0.006054978,0.029494353
-0.004795024,0.16598645
-0.0018027988,-0.017783247
-0.01074231,0.010624276
-0.00643144,-0.026758105
-0.009352622,-0.012831369
-0.0075898003,-0.02019852
-0.0032440145,-0.02732684
-0.0039660325,-0.0022401945
-0.0065552145,-0.047784578
-0.005678875,0.0020094232
-0.004603697,-0.05133625
0.019739868,-0.07296263
0.00504317,-0.010340432
0.0050562182,-0.026956905
0.0130997505,-0.018340485
-0.00785907,-0.0195424
0.0029407595,-0.059044417
0.00996515,0.08859529
-0.003135405,-0.009009541
-0.000912427,0.046873074
-0.004843094,-0.014859182
0.0065052966,-0.025090741
-0.023965944,0.03265826
0.0005782553,0.0037654347
-0.010107425,-0.18152274
0.009187646,0.059691515
-0.008840414,0.048692595
0.017703678,-0.031204691
-0.012827298,0.0013210947
0.019771658,-0.117229946
0.008682901,0.049532514
-0.0029512905,0.0043381145
0.004307811,-0.06898605
0.0029186904,0.015383141
0.00044790428,0.01544339
-1.19264005e-05,-0.02988158
0.01489887,0.0025701749
0.00012320897,0.023069918
-0.0026751212,-0.07789827
0.009094272,-0.0056377575
-0.008109951,0.100884676
0.00075335975,0.027418245
-0.009265576,-0.008695211
0.0057144007,0.01618801
-0.00018524483,-0.008717252
0.009432209,0.01082319
-0.0037912978,-0.05259645
0.0061643682,-0.019880373
-0.009311574,-0.041698147
0.0061206855,-0.22059265
0.014966451,-0.020420277
0.0102414135,0.007897103
-0.0036056768,-0.08095775
-0.0027791543,0.104421474
-0.017088573,0.09174734
-0.0015589083,-0.023773326
0.009419874,0.038083926
-0.01809819,0.043999292
-0.003153648,-0.026490422
0.009802783,-0.009560203
-0.0034399466,-0.035339195
0.0083056595,0.04220289
0.0037858416,-0.032354068
-9.184453e-05,0.048625547
-0.0020069955,-0.021400105
0.0019842307,-0.051116116
0.0029187389,-0.093890004
-0.002339263,-0.032671098
0.008981201,0.22895159
-0.0010687441,0.10180969
0.0070579313,-0.069340765
0.0032106165,-0.11563859
0.013469046,0.045838643
-0.01460014,0.10601285
-0.031702206,0.23483932
-0.009931293,-0.11426494
0.022556866,-0.04018411
-0.012824524,-0.0061897626
0.006736331,0.16811377
-0.023460593,-0.034869365
0.0076018013,0.01611918
-0.006116068,-0.0245732
-0.001950446,0.06446832
-0.0015903625,-0.039468
-0.00089427305,0.10077926
-0.009488864,-0.01432262
0.0022474253,0.10692994
-0.012265516,-0.08741984
0.0036347152,0.041537996
0.004908547,-0.057844084
0.0064794673,0.056717522
-0.013557691,0.09571797
-0.006543833,0.28999168
-0.031173475,0.022637488
0.021222655,-0.10386649
0.0071219173,0.2688404
-0.019154653,0.009064152
0.006231202,0.08361025
-0.01116389,-0.1647921
0.017120495,-0.07939705
0.0051717963,0.07940068
-0.020233402,0.11998166
-0.0029448876,-0.0377822
0.015677487,0.047494274
-0.00094235956,-0.015743261
0.009902176,0.08339298
-0.010433396,0.069112696
0.013047686,-0.011165629
0.00619546,-0.06667962
0.0060543288,0.03965099
-0.004945034,-0.098376505
0.006794447,0.070621915
-0.014182749,0.08494809
0.0036698105,-0.16439547
0.005999426,-0.008677065
-0.008796383,-0.02700146
-0.013074873,-0.018547392
-0.0006644376,-0.00834075
-0.0016619305,-0.06026205
0.0034837765,0.016727665
-0.005464932,-0.026732719
0.0106817875,0.10888704
-0.018374993,0.109170415
-0.0053838305,0.054561026
0.004150845,-0.008909358
-0.0005475427,-0.04821867
0.008498835,-0.06191019
0.007902093,0.007916921
0.02301493,-0.08445505
-0.012838397,-0.0013576584
0.006901348,-0.040738404
-0.0020528242,-0.052491568
0.0034033959,-0.014896491
-0.0033919713,0.042495932
-0.006350912,0.01130296
0.009062787,-0.054486975
-0.01660753,0.09233963
-0.0076457094,-0.0791594
-0.005778104,0.10930448
-0.02202417,0.07803029
-0.0036693804,0.12098807
-0.010591201,0.10400283
0.0025387197,-0.12242835
0.018556139,-0.1478061
-0.014703371,-0.040614214
0.005273588,0.022666834
-0.011617711,0.013788364
2.681627e-05,0.032110423
0.0009289046,-0.0891147
0.02790336,-0.1810125
0.0070603024,-0.038726624
-0.0023840782,-0.008137789
-0.0023142667,0.055257138
-7.033293e-05,0.04980809
-0.0020249179,-0.07018224
-0.004681559,-0.05900997
-0.0023317803,-0.040057354
0.0029264274,-0.090743385
0.0040219566,0.030899802
0.0016311007,0.0090179825
-0.006105314,-0.046315376
0.0048396457,0.05074723
-0.00447956,-0.010797663
0.0052160444,0.021362435
0.007953569,-0.054776046
0.008321872,0.009648499
-0.0022244626,-0.09218533
0.013991663,0.0024725029
-0.0030602585,0.0119536035
-0.0011748032,-0.07826339
-0.0041778823,0.054712065
0.0064282482,0.02417163
-0.00039810105,-0.04782412
0.008140322,-0.07726531
0.011033958,0.058774017
0.0038346802,-0.057221312
0.0045692185,-0.053852726
-0.0042606657,-0.040797163
0.00081832765,0.029373825
0.0099307895,0.0193491
